PASSENGERS,UNIQUE_CARRIER_NAME,ORIGIN,ORIGIN_CITY_NAME,DEST,DEST_CITY_NAME,MONTH
,,,,,,
4856,Virgin America,PHL,"Philadelphia, PA",SFO,"San Francisco, CA",1
,,,,,,
4857,GoJet Airlines LLC d/b/a United Express,DEN,"Denver, CO",AUS,"Austin, TX",1
,,,,,,
4858,Southwest Airlines Co.,SAT,"San Antonio, TX",ELP,"El Paso, TX",1
,,,,,,
4858,SkyWest Airlines Inc.,MFR,"Medford, OR",SFO,"San Francisco, CA",1
,,,,,,
4859,Southwest Airlines Co.,TUL,"Tulsa, OK",DEN,"Denver, CO",1
,,,,,,
4859,Envoy Air,LGA,"New York, NY",BNA,"Nashville, TN",1
,,,,,,
4861,SkyWest Airlines Inc.,SBA,"Santa Barbara, CA",PHX,"Phoenix, AZ",1
,,,,,,
4864,American Airlines Inc.,ORD,"Chicago, IL",SJU,"San Juan, PR",1
,,,,,,
4868,Mesa Airlines Inc.,CLT,"Charlotte, NC",BHM,"Birmingham, AL",1
,,,,,,
4870,American Airlines Inc.,MSP,"Minneapolis, MN",ORD,"Chicago, IL",1
,,,,,,
4870,American Airlines Inc.,SJU,"San Juan, PR",ORD,"Chicago, IL",1
,,,,,,
4873,United Air Lines Inc.,DEN,"Denver, CO",FLL,"Fort Lauderdale, FL",1
,,,,,,
4874,JetBlue Airways,MCO,"Orlando, FL",PSE,"Ponce, PR",1
,,,,,,
4879,Cape Air,SPN,"Saipan, TT",GUM,"Guam, TT",1
,,,,,,
4881,Endeavor Air Inc.,DTW,"Detroit, MI",BUF,"Buffalo, NY",1
,,,,,,
4881,Air Wisconsin Airlines Corp,ROC,"Rochester, NY",PHL,"Philadelphia, PA",1
,,,,,,
4883,Trans States Airlines,IAH,"Houston, TX",STL,"St. Louis, MO",1
,,,,,,
4886,Envoy Air,ORD,"Chicago, IL",SYR,"Syracuse, NY",1
,,,,,,
4887,Endeavor Air Inc.,DTW,"Detroit, MI",GRB,"Green Bay, WI",1
,,,,,,
4888,US Airways Inc.,GEG,"Spokane, WA",PHX,"Phoenix, AZ",1
,,,,,,
4890,Chautauqua Airlines Inc.,ORD,"Chicago, IL",GRR,"Grand Rapids, MI",1
,,,,,,
4890,Shuttle America Corp.,EWR,"Newark, NJ",IND,"Indianapolis, IN",1
,,,,,,
4891,AirTran Airways Corporation,MCO,"Orlando, FL",DTW,"Detroit, MI",1
,,,,,,
4893,United Air Lines Inc.,SJC,"San Jose, CA",DEN,"Denver, CO",1
,,,,,,
4894,Spirit Air Lines,ATL,"Atlanta, GA",DFW,"Dallas/Fort Worth, TX",1
,,,,,,
4895,PSA Airlines Inc.,CLT,"Charlotte, NC",CHS,"Charleston, SC",1
,,,,,,
4898,Mesa Airlines Inc.,CLT,"Charlotte, NC",IND,"Indianapolis, IN",1
,,,,,,
4900,Southwest Airlines Co.,TPA,"Tampa, FL",BDL,"Hartford, CT",1
,,,,,,
4905,AirTran Airways Corporation,ROC,"Rochester, NY",BWI,"Baltimore, MD",1
,,,,,,
4907,Southwest Airlines Co.,BWI,"Baltimore, MD",DAL,"Dallas, TX",1
,,,,,,
4910,Spirit Air Lines,ACY,"Atlantic City, NJ",TPA,"Tampa, FL",1
,,,,,,
4910,ExpressJet Airlines Inc.,ILM,"Wilmington, NC",ATL,"Atlanta, GA",1
,,,,,,
4910,AirTran Airways Corporation,CAK,"Akron, OH",MCO,"Orlando, FL",1
,,,,,,
4910,Southwest Airlines Co.,ATL,"Atlanta, GA",PHX,"Phoenix, AZ",1
,,,,,,
4914,Spirit Air Lines,LAS,"Las Vegas, NV",PDX,"Portland, OR",1
,,,,,,
4918,Southwest Airlines Co.,DSM,"Des Moines, IA",MDW,"Chicago, IL",1
,,,,,,
4920,SkyWest Airlines Inc.,IAH,"Houston, TX",SLC,"Salt Lake City, UT",1
,,,,,,
4921,United Air Lines Inc.,EWR,"Newark, NJ",AUS,"Austin, TX",1
,,,,,,
4921,Southwest Airlines Co.,LAS,"Las Vegas, NV",MSY,"New Orleans, LA",1
,,,,,,
4923,Trans States Airlines,ORD,"Chicago, IL",STL,"St. Louis, MO",1
,,,,,,
4924,Republic Airline,PHL,"Philadelphia, PA",IND,"Indianapolis, IN",1
,,,,,,
4926,American Airlines Inc.,ORD,"Chicago, IL",SJC,"San Jose, CA",1
,,,,,,
4928,SkyWest Airlines Inc.,ORD,"Chicago, IL",ASE,"Aspen, CO",1
,,,,,,
4930,Southwest Airlines Co.,SAT,"San Antonio, TX",SAN,"San Diego, CA",1
,,,,,,
4932,Republic Airline,PVD,"Providence, RI",DCA,"Washington, DC",1
,,,,,,
4935,Envoy Air,ORD,"Chicago, IL",IAH,"Houston, TX",1
,,,,,,
4937,Era Aviation,ANC,"Anchorage, AK",ENA,"Kenai, AK",1
,,,,,,
4938,PSA Airlines Inc.,PHL,"Philadelphia, PA",DAY,"Dayton, OH",1
,,,,,,
4939,Endeavor Air Inc.,JFK,"New York, NY",ORD,"Chicago, IL",1
,,,,,,
4941,Republic Airline,DCA,"Washington, DC",PVD,"Providence, RI",1
,,,,,,
4942,ExpressJet Airlines Inc.,ATL,"Atlanta, GA",PHF,"Newport News/Williamsburg, VA",1
,,,,,,
4942,ExpressJet Airlines Inc.,IAH,"Houston, TX",MAF,"Midland/Odessa, TX",1
,,,,,,
4942,United Air Lines Inc.,DEN,"Denver, CO",TPA,"Tampa, FL",1
,,,,,,
4943,AirTran Airways Corporation,FNT,"Flint, MI",ATL,"Atlanta, GA",1
,,,,,,
4944,Piedmont Airlines,PHL,"Philadelphia, PA",MDT,"Harrisburg, PA",1
,,,,,,
4945,Envoy Air,LGA,"New York, NY",CLT,"Charlotte, NC",1
,,,,,,
4948,Endeavor Air Inc.,GSP,"Greer, SC",ATL,"Atlanta, GA",1
,,,,,,
4953,American Airlines Inc.,LAX,"Los Angeles, CA",KOA,"Kona, HI",1
,,,,,,
4956,JetBlue Airways,AUS,"Austin, TX",JFK,"New York, NY",1
,,,,,,
4956,Horizon Air,PDX,"Portland, OR",SFO,"San Francisco, CA",1
,,,,,,
4959,JetBlue Airways,JFK,"New York, NY",CLT,"Charlotte, NC",1
,,,,,,
4964,Horizon Air,RDM,"Bend/Redmond, OR",PDX,"Portland, OR",1
,,,,,,
4968,Republic Airline,PHL,"Philadelphia, PA",JAX,"Jacksonville, FL",1
,,,,,,
4972,ExpressJet Airlines Inc.,IAH,"Houston, TX",ATL,"Atlanta, GA",1
,,,,,,
4985,Southwest Airlines Co.,RNO,"Reno, NV",OAK,"Oakland, CA",1
,,,,,,
4986,AirTran Airways Corporation,CAK,"Akron, OH",RSW,"Fort Myers, FL",1
,,,,,,
4987,Endeavor Air Inc.,DTW,"Detroit, MI",IND,"Indianapolis, IN",1
,,,,,,
4988,JetBlue Airways,CLT,"Charlotte, NC",JFK,"New York, NY",1
,,,,,,
4998,Delta Air Lines Inc.,MSP,"Minneapolis, MN",GRR,"Grand Rapids, MI",1
,,,,,,
5000,AirTran Airways Corporation,FLL,"Fort Lauderdale, FL",SJU,"San Juan, PR",1
,,,,,,
5000,SkyWest Airlines Inc.,SNA,"Santa Ana, CA",SLC,"Salt Lake City, UT",1
,,,,,,
5005,Delta Air Lines Inc.,DTW,"Detroit, MI",MSN,"Madison, WI",1
,,,,,,
5006,Horizon Air,YKM,"Yakima, WA",SEA,"Seattle, WA",1
,,,,,,
5008,ExpressJet Airlines Inc.,EWR,"Newark, NJ",IAD,"Washington, DC",1
,,,,,,
5009,Mesa Airlines Inc.,CLE,"Cleveland, OH",CLT,"Charlotte, NC",1
,,,,,,
5011,Spirit Air Lines,LAS,"Las Vegas, NV",FLL,"Fort Lauderdale, FL",1
,,,,,,
5013,Endeavor Air Inc.,IND,"Indianapolis, IN",MSP,"Minneapolis, MN",1
,,,,,,
5014,AirTran Airways Corporation,PIT,"Pittsburgh, PA",TPA,"Tampa, FL",1
,,,,,,
5015,Hawaiian Airlines Inc.,ITO,"Hilo, HI",OGG,"Kahului, HI",1
,,,,,,
5016,Endeavor Air Inc.,PVD,"Providence, RI",DTW,"Detroit, MI",1
,,,,,,
5020,Spirit Air Lines,FLL,"Fort Lauderdale, FL",LAS,"Las Vegas, NV",1
,,,,,,
5020,Envoy Air,DFW,"Dallas/Fort Worth, TX",CVG,"Cincinnati, OH",1
,,,,,,
5020,ExpressJet Airlines Inc.,EWR,"Newark, NJ",RIC,"Richmond, VA",1
,,,,,,
5020,Shuttle America Corp.,EWR,"Newark, NJ",ATL,"Atlanta, GA",1
,,,,,,
5022,United Air Lines Inc.,PHX,"Phoenix, AZ",SFO,"San Francisco, CA",1
,,,,,,
5022,ExpressJet Airlines Inc.,IAH,"Houston, TX",CMH,"Columbus, OH",1
,,,,,,
5022,SkyWest Airlines Inc.,BIL,"Billings, MT",SLC,"Salt Lake City, UT",1
,,,,,,
5023,Envoy Air,DFW,"Dallas/Fort Worth, TX",LIT,"Little Rock, AR",1
,,,,,,
5025,United Air Lines Inc.,MSY,"New Orleans, LA",IAD,"Washington, DC",1
,,,,,,
5025,United Air Lines Inc.,DEN,"Denver, CO",MIA,"Miami, FL",1
,,,,,,
5026,Republic Airline,JAX,"Jacksonville, FL",PHL,"Philadelphia, PA",1
,,,,,,
5027,GoJet Airlines LLC d/b/a United Express,ORD,"Chicago, IL",DAY,"Dayton, OH",1
,,,,,,
5029,Shuttle America Corp.,LGA,"New York, NY",IND,"Indianapolis, IN",1
,,,,,,
5032,Mesa Airlines Inc.,IND,"Indianapolis, IN",CLT,"Charlotte, NC",1
,,,,,,
5036,Delta Air Lines Inc.,MEM,"Memphis, TN",MSP,"Minneapolis, MN",1
,,,,,,
5039,Envoy Air,CVG,"Cincinnati, OH",DFW,"Dallas/Fort Worth, TX",1
,,,,,,
5043,US Airways Inc.,PHX,"Phoenix, AZ",GEG,"Spokane, WA",1
,,,,,,
5044,GoJet Airlines LLC d/b/a United Express,DEN,"Denver, CO",STL,"St. Louis, MO",1
,,,,,,
5051,Chautauqua Airlines Inc.,CLE,"Cleveland, OH",LGA,"New York, NY",1
,,,,,,
5051,Horizon Air,SFO,"San Francisco, CA",PDX,"Portland, OR",1
,,,,,,
5051,Southwest Airlines Co.,STL,"St. Louis, MO",BOS,"Boston, MA",1
,,,,,,
5055,ExpressJet Airlines Inc.,IAH,"Houston, TX",ICT,"Wichita, KS",1
,,,,,,
5058,United Air Lines Inc.,IAD,"Washington, DC",HNL,"Honolulu, HI",1
,,,,,,
5058,Southwest Airlines Co.,MDW,"Chicago, IL",DSM,"Des Moines, IA",1
,,,,,,
5060,US Airways Inc.,OMA,"Omaha, NE",PHX,"Phoenix, AZ",1
,,,,,,
5061,JetBlue Airways,MCO,"Orlando, FL",BQN,"Aguadilla, PR",1
,,,,,,
5061,ExpressJet Airlines Inc.,SHV,"Shreveport, LA",ATL,"Atlanta, GA",1
,,,,,,
5064,Horizon Air,RDM,"Bend/Redmond, OR",SEA,"Seattle, WA",1
,,,,,,
5071,Southwest Airlines Co.,EWR,"Newark, NJ",DEN,"Denver, CO",1
,,,,,,
5074,AirTran Airways Corporation,PIT,"Pittsburgh, PA",RSW,"Fort Myers, FL",1
,,,,,,
5076,JetBlue Airways,BOS,"Boston, MA",SAN,"San Diego, CA",1
,,,,,,
5077,ExpressJet Airlines Inc.,MSP,"Minneapolis, MN",IAH,"Houston, TX",1
,,,,,,
5081,Southwest Airlines Co.,GEG,"Spokane, WA",DEN,"Denver, CO",1
,,,,,,
5084,SkyWest Airlines Inc.,PSC,"Pasco/Kennewick/Richland, WA",SLC,"Salt Lake City, UT",1
,,,,,,
5084,Southwest Airlines Co.,BNA,"Nashville, TN",CMH,"Columbus, OH",1
,,,,,,
5086,JetBlue Airways,JFK,"New York, NY",SRQ,"Sarasota/Bradenton, FL",1
,,,,,,
5091,PSA Airlines Inc.,BHM,"Birmingham, AL",CLT,"Charlotte, NC",1
,,,,,,
5091,SkyWest Airlines Inc.,ONT,"Ontario, CA",SFO,"San Francisco, CA",1
,,,,,,
5093,Spirit Air Lines,DEN,"Denver, CO",LAS,"Las Vegas, NV",1
,,,,,,
5099,SkyWest Airlines Inc.,DFW,"Dallas/Fort Worth, TX",SFO,"San Francisco, CA",1
,,,,,,
5099,Shuttle America Corp.,ORD,"Chicago, IL",DTW,"Detroit, MI",1
,,,,,,
5100,SkyWest Airlines Inc.,SMF,"Sacramento, CA",SFO,"San Francisco, CA",1
,,,,,,
5101,Alaska Airlines Inc.,ANC,"Anchorage, AK",JNU,"Juneau, AK",1
,,,,,,
5101,ExpressJet Airlines Inc.,CMH,"Columbus, OH",IAH,"Houston, TX",1
,,,,,,
5105,Southwest Airlines Co.,AUS,"Austin, TX",MDW,"Chicago, IL",1
,,,,,,
5106,Delta Air Lines Inc.,TPA,"Tampa, FL",JFK,"New York, NY",1
,,,,,,
5107,Southwest Airlines Co.,DEN,"Denver, CO",EWR,"Newark, NJ",1
,,,,,,
5108,Southwest Airlines Co.,AUS,"Austin, TX",BNA,"Nashville, TN",1
,,,,,,
5112,JetBlue Airways,JFK,"New York, NY",ORD,"Chicago, IL",1
,,,,,,
5112,Chautauqua Airlines Inc.,CLT,"Charlotte, NC",SDF,"Louisville, KY",1
,,,,,,
5118,Southwest Airlines Co.,DTW,"Detroit, MI",DEN,"Denver, CO",1
,,,,,,
5118,AirTran Airways Corporation,RSW,"Fort Myers, FL",CMH,"Columbus, OH",1
,,,,,,
5119,PSA Airlines Inc.,CLT,"Charlotte, NC",BHM,"Birmingham, AL",1
,,,,,,
5123,American Airlines Inc.,ORF,"Norfolk, VA",DFW,"Dallas/Fort Worth, TX",1
,,,,,,
5125,PSA Airlines Inc.,DAY,"Dayton, OH",PHL,"Philadelphia, PA",1
,,,,,,
5133,AirTran Airways Corporation,MCO,"Orlando, FL",CAK,"Akron, OH",1
,,,,,,
5134,United Air Lines Inc.,AUS,"Austin, TX",EWR,"Newark, NJ",1
,,,,,,
5138,Spirit Air Lines,LAS,"Las Vegas, NV",DEN,"Denver, CO",1
,,,,,,
5139,ExpressJet Airlines Inc.,ATL,"Atlanta, GA",JAN,"Jackson/Vicksburg, MS",1
,,,,,,
5140,ExpressJet Airlines Inc.,ATL,"Atlanta, GA",CLE,"Cleveland, OH",1
,,,,,,
5144,PSA Airlines Inc.,CHS,"Charleston, SC",CLT,"Charlotte, NC",1
,,,,,,
5144,Southwest Airlines Co.,OAK,"Oakland, CA",HOU,"Houston, TX",1
,,,,,,
5150,Southwest Airlines Co.,DCA,"Washington, DC",STL,"St. Louis, MO",1
,,,,,,
5151,Southwest Airlines Co.,MDW,"Chicago, IL",ABQ,"Albuquerque, NM",1
,,,,,,
5153,PSA Airlines Inc.,CLT,"Charlotte, NC",ILM,"Wilmington, NC",1
,,,,,,
5156,Southwest Airlines Co.,EWR,"Newark, NJ",HOU,"Houston, TX",1
,,,,,,
5157,Envoy Air,ABI,"Abilene, TX",DFW,"Dallas/Fort Worth, TX",1
,,,,,,
5158,JetBlue Airways,SRQ,"Sarasota/Bradenton, FL",JFK,"New York, NY",1
,,,,,,
5160,Mesa Airlines Inc.,CLT,"Charlotte, NC",ORF,"Norfolk, VA",1
,,,,,,
5162,Mesa Airlines Inc.,ABQ,"Albuquerque, NM",PHX,"Phoenix, AZ",1
,,,,,,
5164,Southwest Airlines Co.,SJC,"San Jose, CA",AUS,"Austin, TX",1
,,,,,,
5168,Delta Air Lines Inc.,PVD,"Providence, RI",ATL,"Atlanta, GA",1
,,,,,,
5170,SkyWest Airlines Inc.,YUM,"Yuma, AZ",PHX,"Phoenix, AZ",1
,,,,,,
5171,ExpressJet Airlines Inc.,ATL,"Atlanta, GA",ICT,"Wichita, KS",1
,,,,,,
5174,Envoy Air,CLT,"Charlotte, NC",ORD,"Chicago, IL",1
,,,,,,
5175,Southwest Airlines Co.,AUS,"Austin, TX",SAN,"San Diego, CA",1
,,,,,,
5175,Delta Air Lines Inc.,BWI,"Baltimore, MD",MSP,"Minneapolis, MN",1
,,,,,,
5177,United Air Lines Inc.,BOS,"Boston, MA",LAX,"Los Angeles, CA",1
,,,,,,
5181,Southwest Airlines Co.,BHM,"Birmingham, AL",MCO,"Orlando, FL",1
,,,,,,
5184,Southwest Airlines Co.,RNO,"Reno, NV",PHX,"Phoenix, AZ",1
,,,,,,
5186,Southwest Airlines Co.,LAS,"Las Vegas, NV",CMH,"Columbus, OH",1
,,,,,,
5192,Republic Airline,PHL,"Philadelphia, PA",PIT,"Pittsburgh, PA",1
,,,,,,
5196,JetBlue Airways,JFK,"New York, NY",AUS,"Austin, TX",1
,,,,,,
5200,Envoy Air,XNA,"Fayetteville, AR",ORD,"Chicago, IL",1
,,,,,,
5203,United Air Lines Inc.,TPA,"Tampa, FL",DEN,"Denver, CO",1
,,,,,,
5207,Mesa Airlines Inc.,ORD,"Chicago, IL",ATL,"Atlanta, GA",1
,,,,,,
5214,US Airways Inc.,CLT,"Charlotte, NC",ALB,"Albany, NY",1
,,,,,,
5216,Southwest Airlines Co.,RNO,"Reno, NV",SAN,"San Diego, CA",1
,,,,,,
5219,SkyWest Airlines Inc.,SLC,"Salt Lake City, UT",SNA,"Santa Ana, CA",1
,,,,,,
5220,AirTran Airways Corporation,MKE,"Milwaukee, WI",DCA,"Washington, DC",1
,,,,,,
5221,Southwest Airlines Co.,ELP,"El Paso, TX",SAT,"San Antonio, TX",1
,,,,,,
5222,Endeavor Air Inc.,MBS,"Saginaw/Bay City/Midland, MI",DTW,"Detroit, MI",1
,,,,,,
5225,Envoy Air,DFW,"Dallas/Fort Worth, TX",ABI,"Abilene, TX",1
,,,,,,
5225,SkyWest Airlines Inc.,MRY,"Monterey, CA",LAX,"Los Angeles, CA",1
,,,,,,
5230,Southwest Airlines Co.,FLL,"Fort Lauderdale, FL",LAS,"Las Vegas, NV",1
,,,,,,
5231,Shuttle America Corp.,EWR,"Newark, NJ",CMH,"Columbus, OH",1
,,,,,,
5235,PSA Airlines Inc.,SAV,"Savannah, GA",CLT,"Charlotte, NC",1
,,,,,,
5235,Endeavor Air Inc.,ATL,"Atlanta, GA",GSP,"Greer, SC",1
,,,,,,
5241,Trans States Airlines,IAD,"Washington, DC",PHL,"Philadelphia, PA",1
,,,,,,
5247,GoJet Airlines LLC d/b/a United Express,CVG,"Cincinnati, OH",LGA,"New York, NY",1
,,,,,,
5250,Envoy Air,ORD,"Chicago, IL",CLT,"Charlotte, NC",1
,,,,,,
5252,Delta Air Lines Inc.,DTW,"Detroit, MI",MEM,"Memphis, TN",1
,,,,,,
5254,Southwest Airlines Co.,MSY,"New Orleans, LA",LAS,"Las Vegas, NV",1
,,,,,,
5257,Endeavor Air Inc.,DTW,"Detroit, MI",MDW,"Chicago, IL",1
,,,,,,
5259,Republic Airline,JAX,"Jacksonville, FL",DCA,"Washington, DC",1
,,,,,,
5268,Southwest Airlines Co.,PHX,"Phoenix, AZ",ATL,"Atlanta, GA",1
,,,,,,
5270,SkyWest Airlines Inc.,ASE,"Aspen, CO",LAX,"Los Angeles, CA",1
,,,,,,
5270,SkyWest Airlines Inc.,SLC,"Salt Lake City, UT",PSC,"Pasco/Kennewick/Richland, WA",1
,,,,,,
5278,Endeavor Air Inc.,JFK,"New York, NY",MSP,"Minneapolis, MN",1
,,,,,,
5283,SkyWest Airlines Inc.,DEN,"Denver, CO",TUS,"Tucson, AZ",1
,,,,,,
5285,American Airlines Inc.,ORD,"Chicago, IL",AUS,"Austin, TX",1
,,,,,,
5285,Envoy Air,DFW,"Dallas/Fort Worth, TX",CID,"Cedar Rapids/Iowa City, IA",1
,,,,,,
5289,JetBlue Airways,ORD,"Chicago, IL",JFK,"New York, NY",1
,,,,,,
5293,Southwest Airlines Co.,OKC,"Oklahoma City, OK",PHX,"Phoenix, AZ",1
,,,,,,
5296,SkyWest Airlines Inc.,PHX,"Phoenix, AZ",SBA,"Santa Barbara, CA",1
,,,,,,
5296,Delta Air Lines Inc.,SLC,"Salt Lake City, UT",SMF,"Sacramento, CA",1
,,,,,,
5296,ExpressJet Airlines Inc.,ATL,"Atlanta, GA",SHV,"Shreveport, LA",1
,,,,,,
5298,Southwest Airlines Co.,HOU,"Houston, TX",JAN,"Jackson/Vicksburg, MS",1
,,,,,,
5301,Spirit Air Lines,SAN,"San Diego, CA",LAS,"Las Vegas, NV",1
,,,,,,
5302,Virgin America,SFO,"San Francisco, CA",BOS,"Boston, MA",1
,,,,,,
5303,ExpressJet Airlines Inc.,ICT,"Wichita, KS",ATL,"Atlanta, GA",1
,,,,,,
5309,Southwest Airlines Co.,BHM,"Birmingham, AL",DAL,"Dallas, TX",1
,,,,,,
5309,SkyWest Airlines Inc.,GFK,"Grand Forks, ND",MSP,"Minneapolis, MN",1
,,,,,,
5309,United Air Lines Inc.,SFO,"San Francisco, CA",LIH,"Lihue, HI",1
,,,,,,
5311,Southwest Airlines Co.,PHX,"Phoenix, AZ",OKC,"Oklahoma City, OK",1
,,,,,,
5312,Southwest Airlines Co.,ATL,"Atlanta, GA",LAS,"Las Vegas, NV",1
,,,,,,
5313,Mesa Airlines Inc.,BUR,"Burbank, CA",PHX,"Phoenix, AZ",1
,,,,,,
5321,US Airways Inc.,KOA,"Kona, HI",PHX,"Phoenix, AZ",1
,,,,,,
5322,JetBlue Airways,BOS,"Boston, MA",BUF,"Buffalo, NY",1
,,,,,,
5323,ExpressJet Airlines Inc.,IAH,"Houston, TX",JAN,"Jackson/Vicksburg, MS",1
,,,,,,
5323,SkyWest Airlines Inc.,DEN,"Denver, CO",PSP,"Palm Springs, CA",1
,,,,,,
5325,Air Wisconsin Airlines Corp,PHL,"Philadelphia, PA",MKE,"Milwaukee, WI",1
,,,,,,
5325,US Airways Inc.,SEA,"Seattle, WA",PHL,"Philadelphia, PA",1
,,,,,,
5327,Envoy Air,PNS,"Pensacola, FL",DFW,"Dallas/Fort Worth, TX",1
,,,,,,
5330,Republic Airline,LGA,"New York, NY",PHL,"Philadelphia, PA",1
,,,,,,
5333,Shuttle America Corp.,CMH,"Columbus, OH",ORD,"Chicago, IL",1
,,,,,,
5334,ExpressJet Airlines Inc.,JAN,"Jackson/Vicksburg, MS",ATL,"Atlanta, GA",1
,,,,,,
5338,Delta Air Lines Inc.,ATL,"Atlanta, GA",TLH,"Tallahassee, FL",1
,,,,,,
5338,Southwest Airlines Co.,OKC,"Oklahoma City, OK",DAL,"Dallas, TX",1
,,,,,,
5341,JetBlue Airways,HOU,"Houston, TX",JFK,"New York, NY",1
,,,,,,
5344,ExpressJet Airlines Inc.,ATL,"Atlanta, GA",TRI,"Bristol/Johnson City/Kingsport, TN",1
,,,,,,
5345,US Airways Inc.,SYR,"Syracuse, NY",CLT,"Charlotte, NC",1
,,,,,,
5346,Endeavor Air Inc.,LAN,"Lansing, MI",DTW,"Detroit, MI",1
,,,,,,
5349,Era Aviation,ENA,"Kenai, AK",ANC,"Anchorage, AK",1
,,,,,,
5356,Chautauqua Airlines Inc.,LGA,"New York, NY",CLE,"Cleveland, OH",1
,,,,,,
5358,Southwest Airlines Co.,PHX,"Phoenix, AZ",EWR,"Newark, NJ",1
,,,,,,
5358,SkyWest Airlines Inc.,AUS,"Austin, TX",SFO,"San Francisco, CA",1
,,,,,,
5358,SkyWest Airlines Inc.,IAH,"Houston, TX",ELP,"El Paso, TX",1
,,,,,,
5361,GoJet Airlines LLC d/b/a United Express,ORD,"Chicago, IL",STL,"St. Louis, MO",1
,,,,,,
5363,Piedmont Airlines,EWR,"Newark, NJ",PHL,"Philadelphia, PA",1
,,,,,,
5364,Southwest Airlines Co.,LAX,"Los Angeles, CA",MCI,"Kansas City, MO",1
,,,,,,
5369,Envoy Air,DFW,"Dallas/Fort Worth, TX",PNS,"Pensacola, FL",1
,,,,,,
5369,ExpressJet Airlines Inc.,JAN,"Jackson/Vicksburg, MS",IAH,"Houston, TX",1
,,,,,,
5372,Southwest Airlines Co.,SAN,"San Diego, CA",AUS,"Austin, TX",1
,,,,,,
5372,JetBlue Airways,RDU,"Raleigh/Durham, NC",JFK,"New York, NY",1
,,,,,,
5372,AirTran Airways Corporation,CMH,"Columbus, OH",RSW,"Fort Myers, FL",1
,,,,,,
5373,ExpressJet Airlines Inc.,TRI,"Bristol/Johnson City/Kingsport, TN",ATL,"Atlanta, GA",1
,,,,,,
5373,Envoy Air,MCI,"Kansas City, MO",ORD,"Chicago, IL",1
,,,,,,
5377,ExpressJet Airlines Inc.,DTW,"Detroit, MI",ORD,"Chicago, IL",1
,,,,,,
5378,Southwest Airlines Co.,SJC,"San Jose, CA",SEA,"Seattle, WA",1
,,,,,,
5381,Spirit Air Lines,DFW,"Dallas/Fort Worth, TX",DEN,"Denver, CO",1
,,,,,,
5388,JetBlue Airways,BUF,"Buffalo, NY",BOS,"Boston, MA",1
,,,,,,
5389,PSA Airlines Inc.,ILM,"Wilmington, NC",CLT,"Charlotte, NC",1
,,,,,,
5390,US Airways Inc.,PHL,"Philadelphia, PA",SEA,"Seattle, WA",1
,,,,,,
5395,Endeavor Air Inc.,DTW,"Detroit, MI",PVD,"Providence, RI",1
,,,,,,
5396,SkyWest Airlines Inc.,PSP,"Palm Springs, CA",DEN,"Denver, CO",1
,,,,,,
5400,United Air Lines Inc.,CLE,"Cleveland, OH",TPA,"Tampa, FL",1
,,,,,,
5400,United Air Lines Inc.,ORD,"Chicago, IL",CLE,"Cleveland, OH",1
,,,,,,
5407,GoJet Airlines LLC d/b/a United Express,LGA,"New York, NY",CVG,"Cincinnati, OH",1
,,,,,,
5411,SkyWest Airlines Inc.,SFO,"San Francisco, CA",BUR,"Burbank, CA",1
,,,,,,
5411,Southwest Airlines Co.,LAX,"Los Angeles, CA",ABQ,"Albuquerque, NM",1
,,,,,,
5413,Air Wisconsin Airlines Corp,CLT,"Charlotte, NC",AGS,"Augusta, GA",1
,,,,,,
5418,Republic Airline,MCI,"Kansas City, MO",DEN,"Denver, CO",1
,,,,,,
5425,ExpressJet Airlines Inc.,ATL,"Atlanta, GA",CRW,"Charleston/Dunbar, WV",1
,,,,,,
5428,Mesa Airlines Inc.,PHX,"Phoenix, AZ",BUR,"Burbank, CA",1
,,,,,,
5429,SkyWest Airlines Inc.,ASE,"Aspen, CO",ORD,"Chicago, IL",1
,,,,,,
5430,Spirit Air Lines,LAS,"Las Vegas, NV",SAN,"San Diego, CA",1
,,,,,,
5433,American Airlines Inc.,MIA,"Miami, FL",STX,"Christiansted, VI",1
,,,,,,
5437,United Air Lines Inc.,DEN,"Denver, CO",DSM,"Des Moines, IA",1
,,,,,,
5437,Southwest Airlines Co.,STL,"St. Louis, MO",DCA,"Washington, DC",1
,,,,,,
5441,ExpressJet Airlines Inc.,BOS,"Boston, MA",RDU,"Raleigh/Durham, NC",1
,,,,,,
5441,Spirit Air Lines,LAX,"Los Angeles, CA",LAS,"Las Vegas, NV",1
,,,,,,
5443,ExpressJet Airlines Inc.,RDU,"Raleigh/Durham, NC",BOS,"Boston, MA",1
,,,,,,
5445,SkyWest Airlines Inc.,SFO,"San Francisco, CA",BOI,"Boise, ID",1
,,,,,,
5449,ExpressJet Airlines Inc.,IAH,"Houston, TX",LIT,"Little Rock, AR",1
,,,,,,
5449,Endeavor Air Inc.,DTW,"Detroit, MI",LAN,"Lansing, MI",1
,,,,,,
5449,JetBlue Airways,EWR,"Newark, NJ",PBI,"West Palm Beach/Palm Beach, FL",1
,,,,,,
5451,ExpressJet Airlines Inc.,ATL,"Atlanta, GA",EWR,"Newark, NJ",1
,,,,,,
5451,Southwest Airlines Co.,MCO,"Orlando, FL",BHM,"Birmingham, AL",1
,,,,,,
5458,Southwest Airlines Co.,PHX,"Phoenix, AZ",RNO,"Reno, NV",1
,,,,,,
